t,sti0,sti1,sti2,sti3,sti4,sti5,sti6,sti7
0.7407407407407407,0.03797873072809378,0.03175843217512403,0.03174689978680709,0.0446166721677913,0.035006113765075064,0.026116901850177857,0.03536849003049345,0.04349575340257179
0.7507507507507507,0.03824405099659357,0.030951936432665368,0.031225004797945315,0.04610069813992192,0.03498979822085977,0.025597698874230333,0.03581236828213592,0.04446924387497545
0.7607607607607607,0.03842328354559149,0.03039973810810778,0.0313942571471641,0.04537947733329272,0.03412502560633734,0.026130785183382403,0.03660514497304421,0.0436786460985435
0.7707707707707707,0.039483948487757985,0.030193690864098496,0.03198988030964511,0.044657274988757024,0.03389058846142321,0.026295222163061436,0.036579371680976636,0.04458761266290477
0.7807807807807807,0.039384402566034,0.029050828685706322,0.03126381731191118,0.04495879872606558,0.033851237090821065,0.026717606199579018,0.03691030642522275,0.046903503547439065
0.7907907907907907,0.038246066030994,0.029173162159130104,0.03164943719180016,0.04517161131390261,0.03418216847204191,0.027670321879938283,0.037067455554482084,0.04740437255557383
0.8008008008008007,0.037101762386894256,0.02905922576125762,0.031204390523654417,0.04491745753855163,0.03428063739292058,0.028218461677475118,0.038215792507054744,0.048051765317264385
0.8108108108108109,0.036383616549565005,0.028849702842477534,0.030537529650661182,0.04554067432614516,0.03381325851816849,0.0272732337851136,0.037421224585432275,0.045837773831234344
0.8208208208208209,0.03709471666064306,0.02904260065681844,0.03039502130943117,0.04600923223919361,0.033227441029749526,0.02720394158860088,0.03705992301255243,0.046674400899624775
0.8308308308308309,0.03816046550566547,0.028674559980076043,0.029764825530857016,0.04714494826370373,0.031186422041495587,0.028069469450938127,0.03603544113869034,0.047470916868363994
0.8408408408408409,0.03806773183791916,0.028828120682685407,0.03171737850267092,0.04760243102501891,0.031122315972720756,0.028049104947718024,0.0359867994330453,0.04877801153671006
0.8508508508508509,0.03779453644225903,0.029305163075043838,0.03126150052113099,0.046890476229356444,0.03217983293872508,0.028108150788565957,0.035774831001893534,0.04717304042759993
0.8608608608608609,0.038400179818284016,0.030227152589902398,0.03154941843446199,0.04609446847765493,0.031652140627618855,0.028723789362589063,0.03609427684831366,0.047322977289742434
0.8708708708708709,0.03856003297843224,0.02942406437539075,0.03316743999190677,0.04641271343504641,0.03150574655159633,0.027805877329505926,0.03650779238308766,0.0473539790158849
0.8808808808808809,0.03808248353164972,0.029827929755570717,0.032504313726959985,0.04819746346441006,0.030870585574034642,0.02853965572892733,0.035282759736444194,0.04791096107224755
0.8908908908908909,0.037323046340472045,0.030099989452077373,0.03138975901668458,0.048778505684877446,0.030391024860108865,0.02983096470966178,0.034263388901697764,0.04902177293507612
0.9009009009009009,0.037487355733203415,0.029652040283104034,0.029881755571124706,0.049270523148351786,0.030356170830701214,0.029437136433605966,0.03480007712707447,0.04867938099469546
0.9109109109109109,0.038368156496462226,0.029205187933189738,0.030318211584976204,0.05038046075627756,0.030177403021260773,0.030260619004958314,0.035047826256085206,0.047029481865792845
0.9209209209209209,0.03929759862893335,0.029722803421134935,0.03119632017682771,0.04959830379981932,0.030553455182604904,0.030217672318889218,0.036693193583075885,0.0464721114509939
0.9309309309309309,0.039973035283126984,0.030301472819373475,0.03143737329938217,0.05161161565470577,0.030164394354359306,0.031171468166461033,0.03702417796134532,0.04577908381746405
0.9409409409409409,0.03960533938101095,0.030732560350073934,0.03168139849455776,0.04997251079384553,0.030817704832447144,0.03132656744237019,0.03674546291724388,0.04602452834337166
0.950950950950951,0.040631326955021196,0.030975808674720273,0.03139215936440198,0.05025017909690175,0.030756496804824146,0.031462834963236305,0.03767801883648728,0.044710854233646305
0.960960960960961,0.03902318349229294,0.031236663619255124,0.03094406798434008,0.04957775417680705,0.032099185325421234,0.03072414112760471,0.03714572357981874,0.044583326610891476
0.970970970970971,0.039229208654389496,0.031023760523395352,0.029622826176970794,0.047730593578259206,0.032125671712997544,0.02992384666049313,0.03892047428266401,0.04621314265998148
0.980980980980981,0.03986686522015974,0.030484288861255118,0.029936406880446183,0.0485016762738019,0.03272941620494615,0.029454147189030968,0.039042867710440285,0.046507528359458296
0.990990990990991,0.039195355122950304,0.030498534477559763,0.03084971820050917,0.048755963618201156,0.032317504321387296,0.03030936124228288,0.03876505937659385,0.04726186214174957
1.001001001001001,0.038153855771947055,0.03190721158191786,0.030445992512668888,0.05063857813507176,0.03267487934425892,0.029879490741876465,0.03947353307462825,0.046201136884378685
1.011011011011011,0.03941886620756981,0.02903508025944062,0.030375998471972095,0.049114211346880314,0.034027819960675124,0.029862213957996413,0.04085802727652238,0.04493799030957262
1.021021021021021,0.0392496253664103,0.02772027930558023,0.029868009335668116,0.05002886602430972,0.03328734260973243,0.030501300549532782,0.041420843984350995,0.044812257315175186
1.031031031031031,0.03912087565119462,0.0272581579689632,0.029004766640721834,0.0507825496345347,0.03406909168282967,0.030054290815597802,0.041792961360013876,0.04414434686790738
1.0410410410410411,0.04033693443245858,0.027801399855832454,0.02839803160145091,0.05155254443752753,0.03343831012817794,0.03091000197324953,0.041352593465700534,0.043780237067052
1.0510510510510511,0.04086259221147496,0.02789701893663194,0.028685194807248203,0.05116802975962897,0.03389263712102115,0.029292821077474933,0.04088612647741255,0.04281639789420832
1.0610610610610611,0.04000667792198974,0.0268892721033475,0.029951259747118722,0.049512546365768004,0.03401889580267998,0.029838613960646326,0.04229476868741032,0.042391712378493276
1.0710710710710711,0.04022709096564709,0.027287763298527484,0.02990338182940259,0.04855278453181161,0.033512803980999026,0.02968715525178087,0.04292774329778795,0.04259892620263719
1.0810810810810811,0.04026119275977327,0.027139366609110715,0.031092898865058703,0.04929142462049773,0.03428428314778095,0.03050158071200095,0.04295307479867375,0.04501465598991446
1.0910910910910911,0.04120899215183763,0.027619056018951756,0.030795521026725867,0.04625429650340068,0.0354621173040679,0.03119434453686667,0.04322293035504795,0.046521568877924274
1.1011011011011012,0.042448190491241974,0.02603249344663782,0.030228398135201652,0.04600158520950446,0.035538358231090396,0.031138670214935875,0.042430174398120094,0.046985267664823804
1.1111111111111112,0.04116555996846908,0.02657237941361022,0.030006662003861772,0.04580846663794719,0.03550396328024279,0.03162984056896061,0.04430279784061266,0.048411732147132194
1.1211211211211212,0.040663633375514215,0.02674701983628114,0.030496738530709798,0.04498183758005278,0.036011133477047506,0.032154279349813936,0.04429697577224681,0.04930051753838199
1.1311311311311312,0.042029946974756344,0.02577389574685473,0.030950751332883226,0.04374646946223326,0.0365241645776037,0.03052085485728206,0.04425349588731993,0.047921506090437674
1.1411411411411412,0.042149887051175214,0.02501717875691877,0.032139116576960676,0.04423071451988033,0.035896154805787894,0.030937668787592923,0.04443931357413539,0.04794194676800166
1.1511511511511512,0.04223808504937593,0.025060758289242816,0.03291662511361394,0.0444934699853886,0.03649253885024552,0.03028796762512451,0.04441733903606008,0.048187259101835134
1.1611611611611612,0.041771882475980626,0.02518979785454237,0.03294861717113614,0.045094594049424674,0.03583492432145353,0.030614219297731025,0.04419254484233799,0.046673279814262274
1.1711711711711712,0.04226883015931632,0.025185389904053147,0.0340489056235909,0.044785255005481486,0.03601857380669043,0.03031901892700781,0.045515010312080766,0.04651756688972796
1.1811811811811812,0.04184186510671989,0.023912383564095915,0.03410957215799116,0.0452966237593999,0.03602469050665577,0.030060657642697348,0.04549130397105952,0.04739777837447155
1.1911911911911912,0.041976673964248444,0.024136367666242213,0.03414654852570949,0.04482107357855424,0.036487918940816884,0.03143571934586033,0.04597448279864727,0.04815584491941509
1.2012012012012012,0.04206352265465998,0.024463802272163857,0.03407629355939929,0.043590078753445984,0.036546103956548295,0.03201302370264888,0.04593389590258442,0.0463129034261132
1.2112112112112112,0.04160499080455562,0.02444711536229909,0.03434650382652601,0.04373082477311463,0.037055766417605704,0.03161558018989399,0.04457724581661374,0.04656484992476271
1.2212212212212212,0.0405418411661614,0.024436267076995977,0.03489916833836219,0.043028945957547804,0.03675628337911332,0.03184021912256876,0.04504360355304639,0.046800812788217135
1.2312312312312312,0.03934970517437607,0.02443854612100288,0.034651103894144906,0.04264144146747941,0.03714128782350886,0.032273438587556824,0.04614419000994956,0.046153609079635484
1.2412412412412412,0.038825945636867955,0.024346796342457,0.03520413380096875,0.0421566388048693,0.03723138741367925,0.03415826172733631,0.046183645429354915,0.0450859969546082
1.2512512512512513,0.03837291278146427,0.024083834000626584,0.03526364511644482,0.04202468924358039,0.03615477015465368,0.0343511101367493,0.04682578763686077,0.04534573923760928
1.2612612612612613,0.038737044966779675,0.023781281166105672,0.03455336225441732,0.041421534660184466,0.036590408017549717,0.03440741515527539,0.04817662216477356,0.04539240741026672
1.2712712712712713,0.038791621006601044,0.023369564855599934,0.033824116660242404,0.04145747404388553,0.037066891742619866,0.03448244725785713,0.04947641304731145,0.04420558895310242
1.2812812812812813,0.03891534821438144,0.02289193797806631,0.033237421186000836,0.040612806117234446,0.038174239156641525,0.03480664900650488,0.05003161982802012,0.042924283004167535
1.2912912912912913,0.03815770002287799,0.02372484681265857,0.033796172356073795,0.03923665839841783,0.04050504107823576,0.03536726347897682,0.050319587380975805,0.042490532014011505
1.3013013013013013,0.0377761312879673,0.024219986246606623,0.03332703727872801,0.03858923680329041,0.04070977631649481,0.036341255784279304,0.05000591667613818,0.04161938513708109
1.3113113113113113,0.03725664773366936,0.02430429311102363,0.0324298469916414,0.03916114932725661,0.0409929891249252,0.0372642752145987,0.05067207937348208,0.042590283823546675
1.3213213213213213,0.03635434824507432,0.02358357312026818,0.032016480707662734,0.03879724080695112,0.04147142799390882,0.037885595807493774,0.05052385633692605,0.04291390227933279
1.3313313313313313,0.035349699769043945,0.024675017776571603,0.03246831280876185,0.039628892409898815,0.041087465841627466,0.03919397491335775,0.05089738110435943,0.04282564997744457
1.3413413413413413,0.036766176000645,0.024755356579984948,0.03274847651269722,0.03979130468286097,0.041495918023691146,0.03896664570519115,0.049915583672927186,0.04366544873587177
1.3513513513513513,0.03684234542237234,0.025691243069379623,0.03338686075092522,0.04013095414953604,0.04213607320296378,0.03925341318517799,0.05066672759929742,0.04507116133005586
1.3613613613613613,0.037599666822602594,0.02509846306968673,0.03352561312288379,0.03983394675646285,0.042132190177983316,0.03705460946413232,0.04963176571105377,0.04568747763897183
1.3713713713713713,0.037698412203909494,0.02493426018155708,0.03362570197153591,0.03921218091096532,0.04135704914433889,0.03732944460449671,0.04922123917944198,0.04548638138832743
1.3813813813813813,0.03695038295291759,0.025975237560377094,0.034398024401247514,0.04018433007158837,0.04182453774203373,0.03495868439703275,0.050115026416352036,0.04425470011162936
1.3913913913913913,0.03799306339370926,0.02490748761552336,0.03426013376707934,0.040087885350360855,0.04139315422786143,0.035101235996762195,0.051041590820994194,0.045251667604439695
1.4014014014014013,0.03836669868568885,0.024836779028241232,0.0347138242065582,0.04107898564554333,0.040866761264765156,0.03539190919341009,0.049876772638495284,0.046205324297684175
1.4114114114114114,0.038298027990562304,0.025248666992359777,0.03524096452299829,0.04027176258954992,0.04089479673412938,0.03398297855647866,0.04959800844750026,0.04546193644276458
1.4214214214214214,0.03737675357972311,0.02618265528263545,0.03489523011520482,0.04208822848676441,0.04037290145084414,0.03488739457894318,0.04916633217698839,0.04617860276938644
1.4314314314314314,0.03737445367234369,0.026078723703442358,0.03557532105956202,0.0419962625673013,0.03894392543741857,0.0362144082911116,0.049781040727015904,0.04645755726898607
1.4414414414414414,0.03797172811293489,0.027088793163768752,0.03555026829043011,0.040874053613996576,0.03829840290038216,0.03643009189148056,0.04886959669325156,0.045556902162748235
1.4514514514514514,0.038839396771278865,0.02709031365215565,0.03522181971937961,0.0398760088752202,0.03776480292847053,0.03565526681622395,0.04957288876816665,0.0452352649182775
1.4614614614614614,0.038987665675915266,0.028265540701342448,0.035028267172576635,0.04039253428607105,0.037867921915899196,0.03444228789778359,0.04925900135838638,0.04455287486278231
1.4714714714714714,0.038789199832442424,0.028670936984234976,0.03558965104508553,0.04070587353746357,0.03827295065968973,0.03401556935573797,0.04940306650341504,0.04510815791962018
1.4814814814814814,0.03846675965762842,0.027556789040133818,0.03530553565964848,0.04053881160409011,0.03726708179660759,0.03387413891646756,0.04904617794745129,0.04424124702312821
1.4914914914914914,0.03878621462733982,0.02844391770352027,0.0363447431751137,0.04063102414424157,0.0367352705543749,0.03373515172871029,0.04820523423512001,0.044579600428960184
1.5015015015015014,0.03804985546676985,0.02903475425196331,0.033921658527329916,0.04065165896620499,0.03611454246662519,0.0340639547822894,0.04874731564274676,0.04556633492694234
1.5115115115115114,0.038029453084726245,0.02945331775785113,0.034286788767531,0.03953323544435977,0.035993256164252564,0.03296391593741154,0.0484110641625187,0.04543032012585436
1.5215215215215214,0.036316699293417236,0.031210569151068186,0.033367887396631296,0.03972404942140796,0.035160457958100154,0.03219569423811019,0.04625806112625534,0.04432578329907817
1.5315315315315314,0.03739337392319506,0.031126005233533375,0.03398804498993311,0.03921944890417587,0.03554300764627274,0.033409904969722105,0.046180916214584575,0.043890542448948765
1.5415415415415414,0.03804953315389796,0.031030711292736796,0.034829166125087734,0.03873481932463042,0.03597657840977548,0.03486333582259926,0.0459541452509615,0.042972686724773654
1.5515515515515514,0.03782870348032992,0.03071654564958257,0.03424510685817817,0.038317726993632235,0.03614535317300516,0.03388133095517152,0.04580570003925644,0.04296108656924685
1.5615615615615615,0.03732176174702552,0.030256101898324356,0.033105646052752104,0.038419202291819846,0.0372558922883717,0.034198432304053866,0.04686587192361687,0.04241016364451488
1.5715715715715715,0.03774951274939119,0.029713758181886662,0.0332825209924528,0.03798798618100241,0.03920547690262202,0.03367436047677867,0.04858823681014774,0.04251014392794158
1.5815815815815815,0.03754780367334315,0.030846958363710097,0.03347849229338294,0.03695217178303877,0.039877584239531735,0.03259856148602266,0.04825757846542617,0.04319451736471075
1.5915915915915915,0.03702051803838272,0.03082764041904084,0.03282900238497918,0.03771646728958803,0.04016555430294129,0.03335360799342688,0.04861141079226313,0.04296987853256064
1.6016016016016015,0.036604130879269274,0.030842110803589413,0.033205318931810134,0.03722475850717384,0.041194491906906903,0.03374450232306929,0.04967458478745676,0.04356803513497039
1.6116116116116117,0.03623553763814818,0.030191299875907126,0.03208869727852457,0.03725773911223634,0.041422383932805035,0.033677505702151056,0.05052976922975812,0.043122493339018915
1.6216216216216217,0.03529903145461582,0.03054403376853469,0.03222443874313456,0.036554502151065614,0.04309607989699745,0.03441116821925385,0.05017052603558312,0.04299778525918643
1.6316316316316317,0.03593485125650852,0.03064535188375711,0.032346805885414276,0.036830395093457306,0.042796725145611544,0.035175003572391894,0.05024849104503502,0.04365071716233204
1.6416416416416417,0.034437837802138195,0.031709464332164365,0.033020052507822605,0.03604583757126434,0.04167508801119214,0.035751073066155555,0.04961651100435531,0.042709984202975476
1.6516516516516517,0.03441151114943486,0.03296577368703994,0.032602913078503715,0.035318607106324854,0.04225094755905148,0.03483830673729468,0.04791394122234166,0.04172908497884265
1.6616616616616617,0.034199346460000286,0.03373029785773157,0.03335261597984761,0.0359104077823745,0.043004196427037206,0.03545846778757541,0.04830727567174673,0.041553863177545544
1.6716716716716717,0.032819444166117664,0.03237877176632848,0.033073165462277995,0.03590007323152953,0.043346919402257225,0.036393403871897524,0.04805985499148521,0.040781227309640976
1.6816816816816818,0.03312145593742573,0.03255817152828093,0.03269866397494305,0.03651660109635607,0.042196388295835406,0.03721940600969463,0.049178579733693724,0.04023697977577851
1.6916916916916918,0.031572630287640784,0.03301032825483712,0.033235402448810576,0.03709972115577248,0.042932750032601816,0.037190834043470844,0.04819470250549598,0.039912725644379976
1.7017017017017018,0.030981907518050286,0.034253464171471334,0.032153457214336365,0.03781251102565571,0.04315953064644871,0.03769033033344984,0.048462371287321726,0.039827649924394096
1.7117117117117118,0.030277555366211118,0.035071752846807025,0.03252794808362085,0.039225821402780234,0.04529471456705239,0.037980764581207534,0.047423551691620665,0.038817285384431924
