t,sti0,sti1,sti2,sti3,sti4,sti5,sti6,sti7
0.0,0.03555,0.03555,0.03555,0.03555,0.03555,0.03555,0.03555,0.03555
0.01001001001001001,0.03462523877342528,0.03521393964124495,0.035560807858686365,0.036008981346061494,0.03630265163811309,0.034790588520354555,0.03476587848931803,0.036064794876643054
0.02002002002002002,0.036053182288875954,0.033855446516994764,0.03529858027653012,0.03617677567560478,0.035772724994728444,0.03413080207207578,0.035127679061821696,0.035936090860995806
0.03003003003003003,0.037363583366815986,0.034329744367620145,0.03612696993063934,0.0361708165736044,0.035955459706944144,0.03538755228473038,0.0345666142114941,0.0365836057099192
0.04004004004004004,0.03734036466696565,0.03399528694202467,0.03628716045004531,0.03637958227180492,0.03633610812114046,0.035314263570135944,0.03463503216519781,0.03670799223771344
0.050050050050050046,0.037554946594161955,0.034707131656762806,0.034864346708124695,0.03693704740896063,0.038060410058302165,0.03470938804432834,0.03428386979619188,0.03802035441763525
0.06006006006006006,0.038313118546913105,0.03325911935716234,0.03409738965014923,0.03733167233391732,0.03933805288522575,0.034085838629359794,0.033697798385485804,0.0382685597200472
0.07007007007007007,0.0370553007689675,0.03313203714925147,0.03410904190248565,0.03891117873155587,0.03853018447977093,0.03229594864046719,0.0337537540351522,0.03773437104379083
0.08008008008008008,0.03691335941246348,0.035175027533749216,0.033845170164875246,0.038924942255935964,0.038198638206542235,0.032813213119547976,0.03382812530843771,0.03779360536873618
0.09009009009009009,0.037266578319470035,0.03499091865508082,0.03397658205339249,0.03959188009369344,0.03925164594645935,0.03152267283856802,0.03382023429063839,0.03816690634041729
0.10010010010010009,0.03767932305163717,0.03508204654475451,0.03356302030374424,0.03959482133974611,0.03946498325877792,0.03145898409660768,0.033793779141320826,0.03809278101932726
0.11011011011011011,0.03807473960698891,0.03567853923060074,0.032564503959546194,0.04014655689791875,0.039206961673556424,0.031529428527046696,0.03394180760301501,0.038131649871089225
0.12012012012012012,0.03720234002619111,0.037068262848781175,0.03254022862520819,0.03993980023625871,0.03862717411990371,0.030275154084516143,0.0327306909429592,0.03645929715593035
0.13013013013013014,0.03794382211861011,0.03569783054972033,0.03282166472142148,0.038868984129859646,0.038592283748746785,0.030776765852667715,0.033709097190381114,0.0368972107900225
0.14014014014014015,0.03866549808550784,0.03494099248643226,0.032530758793788195,0.03795577120213378,0.03971303882619301,0.029208655296345715,0.03392343137593677,0.03722694452756201
0.15015015015015015,0.039021085613450475,0.03458870101421034,0.031884158939315926,0.037890364318885934,0.03961672394782547,0.029910598662355972,0.0337822502195927,0.03707387105926921
0.16016016016016016,0.03856148726494423,0.034158724445419605,0.031514868530154914,0.037046284057608535,0.040441288791974984,0.028749645195415223,0.0337031010797397,0.038207631167646305
0.17017017017017017,0.03775818916340549,0.03386864300566806,0.03254300116625909,0.03724619956981701,0.041081294889136595,0.029537100061051057,0.0347013624850817,0.03850103089016702
0.18018018018018017,0.037626190269027415,0.03478406237180476,0.03271176267772513,0.03715509288525322,0.04215786753186097,0.030480983453259967,0.03712438717073845,0.038542832634741564
0.19019019019019018,0.03791435106602026,0.033895626084760176,0.03288753066060035,0.03719957579177248,0.0432966158516312,0.031040419131874802,0.03704446855333114,0.039076022562981795
0.20020020020020018,0.037053940791681374,0.03324681503919222,0.03277534194225442,0.0374082902314583,0.04485632813092193,0.03185646747574276,0.03603996725348243,0.039529114054725
0.21021021021021022,0.03668500452174278,0.03320500600007509,0.032049327449795495,0.036859468815138366,0.04617507731264268,0.03223642172078854,0.035435998654887044,0.039008109382920306
0.22022022022022023,0.03705923943286486,0.03277101744334414,0.03258489714701829,0.03809846347928142,0.0451286370462408,0.031760247185157214,0.03621311706677858,0.039085872428537755
0.23023023023023023,0.03735792084332282,0.03220130521028045,0.03229075381041314,0.03968630897033486,0.045613574997224966,0.03177609779067712,0.036535541431782614,0.038320355495376046
0.24024024024024024,0.03666190422948025,0.03119457228990178,0.03149642671812163,0.040699243461952146,0.04533437709773511,0.03302557938433261,0.03628860363154162,0.03769362110011504
0.2502502502502503,0.035098048806751186,0.031161518105963723,0.03181248300469569,0.04059746766999801,0.04375001271584321,0.031888226631749714,0.0363638046001424,0.03848853044486673
0.2602602602602603,0.034844062488527866,0.03183337640986795,0.03189730386586072,0.04096482502427083,0.041910999878920795,0.03166109024279418,0.03791848840551426,0.03919020459841709
0.2702702702702703,0.0334399287326141,0.03126271422312032,0.03284405628449557,0.0408342389858443,0.04217399178499738,0.03089286972027403,0.0384582827602809,0.04050438006345185
0.2802802802802803,0.032215899491446064,0.03099241713500294,0.03159976439319565,0.041353594467305556,0.04247573216007639,0.03049468117681064,0.037502057224824796,0.039781822451694294
0.2902902902902903,0.03270278786494793,0.03029897810218034,0.030428944728353197,0.04158945332930005,0.04066554263551915,0.030275823031607235,0.03836761625141614,0.03991677727162058
0.3003003003003003,0.032877224846056916,0.029427794628561377,0.03154943213392056,0.043000502225708545,0.04119107886832537,0.030892626559096362,0.03799844074911825,0.040290875152250875
0.3103103103103103,0.03191911578171078,0.029021049781210805,0.031268126283109356,0.04364334995633107,0.04144680309213342,0.031863263243414465,0.0375953849008075,0.04049640027511977
0.3203203203203203,0.03167487584628989,0.029523180989653078,0.031178542710382215,0.04427491249698755,0.04099808444945282,0.03165303881594429,0.036888117295954995,0.04154494001764073
0.3303303303303303,0.03158592677749692,0.028888448570463306,0.0313675801805428,0.04404705383488874,0.04068423789863987,0.030374391214726352,0.037973365930969,0.04308381589532433
0.34034034034034033,0.031857382972343404,0.02798246395796898,0.030722982883837086,0.043912613186386,0.03893985888602653,0.029556553248938147,0.0377232844121939,0.04320456693290269
0.35035035035035034,0.03265409346022932,0.029144207700189,0.03103460761510727,0.04473733033554264,0.03755385658054101,0.028426062670930362,0.03755112328157843,0.04472929242707706
0.36036036036036034,0.03292556381724057,0.028798121114063872,0.03058878064625943,0.04458112059443952,0.03829055816270573,0.027602112864625494,0.03831087291824961,0.04440365925959731
0.37037037037037035,0.03113152424211038,0.02891026523335088,0.03132787565747566,0.044166054482361314,0.03789660027218445,0.027245686692894483,0.0390020285430514,0.044394533014023595
0.38038038038038036,0.03135766678199179,0.027705505839168185,0.03147033634729153,0.04312831110972031,0.03732180550791014,0.027182621348162486,0.03979860626273381,0.04417696270956762
0.39039039039039036,0.031070819653644385,0.027393199570444532,0.0303225621572235,0.04220574822845732,0.03768529366919491,0.02785687186348295,0.038486343408478535,0.04372704509997195
0.40040040040040037,0.030909116561817315,0.02839930536271946,0.030303103430356648,0.043128640667004246,0.037579779582954866,0.027285452093622715,0.03765214639822988,0.04541625789080542
0.41041041041041043,0.030827238357206604,0.02851374401448743,0.03180662909459173,0.043066750873936376,0.03704593842466062,0.02726582172506874,0.037235755771047145,0.046041055753066745
0.42042042042042044,0.03060276774759608,0.027257366619796233,0.03293569103918976,0.043033119467839456,0.03815845168070675,0.02666171929768203,0.038145879202932255,0.04664299045888647
0.43043043043043044,0.030237144155089525,0.02613983493241522,0.03296381063908182,0.0428597264009298,0.03728400044630502,0.026560537677177646,0.03843507547824379,0.047266709668245074
0.44044044044044045,0.030970052226720418,0.026283960512368646,0.033061769612871834,0.043796492301111226,0.03636961682491652,0.02669843196168329,0.03782707282828376,0.0474423840372328
0.45045045045045046,0.03174815697043436,0.024684539443287135,0.033524829950439,0.043574157777642425,0.03604610108720468,0.026279100692958624,0.037674557009491835,0.04577659796915508
0.46046046046046046,0.03281530782039976,0.024101528835037928,0.03308379603397814,0.043179321672444794,0.0362820716128607,0.026733786779677342,0.03851386978275697,0.045672954473476336
0.47047047047047047,0.03349804888856013,0.024050309151741958,0.03378620707050274,0.042318597375930335,0.035567091671700087,0.0270833557400808,0.03851327338589404,0.04462165499246272
0.4804804804804805,0.03410483582783832,0.023920091864245804,0.03314096084305622,0.0414102649308459,0.03520423164241696,0.02740489997715023,0.037762438138337545,0.04478381833323089
0.4904904904904905,0.03441273370108426,0.024450632768032887,0.033869972826564745,0.04063181524997104,0.03424366993879908,0.026945858186893955,0.03805693512716848,0.044846711036281066
0.5005005005005005,0.033464529258696626,0.027119361871322592,0.03289747650611423,0.04012850973117363,0.03305114603399738,0.027705497511631545,0.037131381549324625,0.04435540652849501
0.5105105105105106,0.03426167526517566,0.026946850875446356,0.0326148024363629,0.038421838399971896,0.03400310161626823,0.028676533200975657,0.03689454431055714,0.04344661667289522
0.5205205205205206,0.03402470322866554,0.02676870817224447,0.03235210309578135,0.04049511613008252,0.034100191708818665,0.02918946197843556,0.03670744610958743,0.04359539216957107
0.5305305305305306,0.033927263928156016,0.02604963695539114,0.03316708388753083,0.04055805758051873,0.03397277836328079,0.028308000939161082,0.03713217008333858,0.0438749808402385
0.5405405405405406,0.03277505622135928,0.02630750508969817,0.032386093549683984,0.04028260436160991,0.033991450659015585,0.028220608247773706,0.038786806424246485,0.04297130661823108
0.5505505505505506,0.03236748475991967,0.02769467226887128,0.03148325972093034,0.03982236906721058,0.03329875637312515,0.028405467132255127,0.03900713297657007,0.04340855987518871
0.5605605605605606,0.0347015061799106,0.02798285417645432,0.031871667733835284,0.038720609349506906,0.033017080110492494,0.028042030493386414,0.039563800996499844,0.04393405906747557
0.5705705705705706,0.034421354172493104,0.028199383803888426,0.03202019452295833,0.03963839649582595,0.03187978938930972,0.028017236753932518,0.03895513229788005,0.04437599634233746
0.5805805805805806,0.035034208084029926,0.028148040731458202,0.03113478669491869,0.040049639291127856,0.03236783167184768,0.027763343599189114,0.03891028182646505,0.043885563595036266
0.5905905905905906,0.03592085616629666,0.028289968108967257,0.03272165272904399,0.04046386807718865,0.03195281274548969,0.028225810772220417,0.03878488810065415,0.04430788768390798
0.6006006006006006,0.03630760377993162,0.02879572525454328,0.032127340376668985,0.041258708428193236,0.031056116160945734,0.028842186406068962,0.03873538679886421,0.04421712939485841
0.6106106106106106,0.035916953537912355,0.02895470976423405,0.03157495938082076,0.04115817618715685,0.030781267665535135,0.0269068003731904,0.03979438744098392,0.04372948282081687
0.6206206206206206,0.035823930490090444,0.02919296139040956,0.03242993547133042,0.04209494776886415,0.03170349283781788,0.026731131992783822,0.03856610079121395,0.045705995317355086
0.6306306306306306,0.03618643239909622,0.02991525326713554,0.031280198480979036,0.041167933655444834,0.03164294536428475,0.026595580818864775,0.039023428375878806,0.046062005278372134
0.6406406406406406,0.03590413789185079,0.030257655534269866,0.03093530466220822,0.04174056301246131,0.031824214454724956,0.026128714756940317,0.03784176885984321,0.045137483591916154
0.6506506506506506,0.034926422630329544,0.02952138836012013,0.030386654318411886,0.04233271088189943,0.0325616361889056,0.027156425204225582,0.03705543492963285,0.044985862256521854
0.6606606606606606,0.03414596482752358,0.02871367133131694,0.0315666294802352,0.042053862245692485,0.03180288286149201,0.02839907589566236,0.03620608611775711,0.044711145315332414
0.6706706706706707,0.035353571428343465,0.029167909547490174,0.03090340335497293,0.04248177952279686,0.03212327049397487,0.02870210054764517,0.03633474969797369,0.04484103802553319
0.6806806806806807,0.035920216092085996,0.029386844259885938,0.030725822587631377,0.04349529518037255,0.03317693181309058,0.028031405944972144,0.03597874740302311,0.04563930367077049
0.6906906906906907,0.03647530616599447,0.029132663217138664,0.03140430325999942,0.04378276076353224,0.03449794648156738,0.02772759245095262,0.03568150555770752,0.044880437518693174
0.7007007007007007,0.037211941717655295,0.030041865119707013,0.03255374245899057,0.04287532391739824,0.034736333013214854,0.027315559296782577,0.035588153847449754,0.04326789659413126
0.7107107107107107,0.03745015488437853,0.03117986900233751,0.032042722101730245,0.04366799876200111,0.034527654609205094,0.027459408502079716,0.03455023596034934,0.04421011049847678
0.7207207207207207,0.03674032078714444,0.031387700696359884,0.032426150848244746,0.04396673091756483,0.03385218326729979,0.028352598156469247,0.0344453732601351,0.04315261865930567
0.7307307307307307,0.03848928518343974,0.032688526653425524,0.03255410438903636,0.04451094064684516,0.03458253525857619,0.02746372193796133,0.03527137006951866,0.04386919885418474
